cohort,seed,gate,budget,random_seed,domain,N,contrast,corrected,introduced,correct_to_abstain,wrong_to_abstain,abstain_to_correct,TP_delta,FP_delta,fit_corrected,fit_introduced
transfer_2048,44,G_random,0.1,7,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.1,7,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,8,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,8,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.1,8,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,9,combined,264,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,9,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.1,9,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,10,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.1,10,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.1,10,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,11,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,11,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.1,11,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,12,combined,264,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,12,banking,87,relation_minus_direct_same_route,0,0,0,0,0,0,0,0,0
transfer_2048,44,G_random,0.1,12,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,13,combined,264,relation_minus_direct_same_route,1,2,1,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,13,banking,87,relation_minus_direct_same_route,0,0,1,0,0,0,0,0,0
transfer_2048,44,G_random,0.1,13,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,14,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.1,14,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.1,14,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,15,combined,264,relation_minus_direct_same_route,1,2,1,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,15,banking,87,relation_minus_direct_same_route,0,0,1,0,0,0,0,0,0
transfer_2048,44,G_random,0.1,15,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,16,combined,264,relation_minus_direct_same_route,1,2,1,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,16,banking,87,relation_minus_direct_same_route,0,0,1,0,0,0,0,0,0
transfer_2048,44,G_random,0.1,16,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,17,combined,264,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.1,17,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.1,17,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.1,18,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.1,18,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.1,18,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.1,19,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.1,19,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.1,19,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_uncertainty,0.25,,combined,264,relation_minus_direct_same_route,2,2,1,1,0,0,-1,1,0
transfer_2048,44,G_uncertainty,0.25,,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_uncertainty,0.25,,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,0,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,0,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,0,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,1,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.25,1,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.25,1,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,2,combined,264,relation_minus_direct_same_route,1,2,1,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,2,banking,87,relation_minus_direct_same_route,0,0,1,0,0,0,0,0,0
transfer_2048,44,G_random,0.25,2,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,3,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,3,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,3,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,4,combined,264,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,4,banking,87,relation_minus_direct_same_route,0,0,0,0,0,0,0,0,0
transfer_2048,44,G_random,0.25,4,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,5,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,5,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,5,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,6,combined,264,relation_minus_direct_same_route,1,2,1,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,6,banking,87,relation_minus_direct_same_route,0,0,1,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,6,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,7,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,7,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,7,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,8,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,8,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,8,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,9,combined,264,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.25,9,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,9,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,10,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.25,10,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.25,10,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,11,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,11,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,11,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,12,combined,264,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,12,banking,87,relation_minus_direct_same_route,0,0,0,0,0,0,0,0,0
transfer_2048,44,G_random,0.25,12,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,13,combined,264,relation_minus_direct_same_route,1,2,1,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,13,banking,87,relation_minus_direct_same_route,0,0,1,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,13,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,14,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.25,14,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.25,14,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,15,combined,264,relation_minus_direct_same_route,2,2,1,1,0,0,-1,1,0
transfer_2048,44,G_random,0.25,15,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_random,0.25,15,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,16,combined,264,relation_minus_direct_same_route,1,2,1,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,16,banking,87,relation_minus_direct_same_route,0,0,1,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,16,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,17,combined,264,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.25,17,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.25,17,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.25,18,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,18,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,18,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.25,19,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.25,19,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.25,19,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_uncertainty,0.5,,combined,264,relation_minus_direct_same_route,4,2,1,1,0,0,-3,3,0
transfer_2048,44,G_uncertainty,0.5,,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_uncertainty,0.5,,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,0,combined,264,relation_minus_direct_same_route,2,2,1,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,0,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,0,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,1,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.5,1,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,1,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,2,combined,264,relation_minus_direct_same_route,3,2,1,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,2,banking,87,relation_minus_direct_same_route,0,0,1,0,0,0,0,0,0
transfer_2048,44,G_random,0.5,2,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,3,combined,264,relation_minus_direct_same_route,3,2,1,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,3,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,3,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,4,combined,264,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,4,banking,87,relation_minus_direct_same_route,0,0,0,0,0,0,0,0,0
transfer_2048,44,G_random,0.5,4,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,5,combined,264,relation_minus_direct_same_route,3,2,1,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,5,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,5,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,6,combined,264,relation_minus_direct_same_route,3,2,1,1,0,0,-2,2,0
transfer_2048,44,G_random,0.5,6,banking,87,relation_minus_direct_same_route,0,0,1,1,0,0,-1,0,0
transfer_2048,44,G_random,0.5,6,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,7,combined,264,relation_minus_direct_same_route,1,2,0,1,0,0,0,0,0
transfer_2048,44,G_random,0.5,7,banking,87,relation_minus_direct_same_route,0,0,0,1,0,0,-1,0,0
transfer_2048,44,G_random,0.5,7,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,8,combined,264,relation_minus_direct_same_route,3,2,1,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,8,banking,87,relation_minus_direct_same_route,1,0,1,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,8,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,9,combined,264,relation_minus_direct_same_route,4,2,0,0,0,0,-2,3,0
transfer_2048,44,G_random,0.5,9,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,9,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,10,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.5,10,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,10,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,11,combined,264,relation_minus_direct_same_route,4,2,1,1,0,0,-3,3,0
transfer_2048,44,G_random,0.5,11,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,11,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,12,combined,264,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,12,banking,87,relation_minus_direct_same_route,0,0,0,0,0,0,0,0,0
transfer_2048,44,G_random,0.5,12,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,13,combined,264,relation_minus_direct_same_route,1,2,1,1,0,0,0,0,0
transfer_2048,44,G_random,0.5,13,banking,87,relation_minus_direct_same_route,0,0,1,1,0,0,-1,0,0
transfer_2048,44,G_random,0.5,13,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,14,combined,264,relation_minus_direct_same_route,2,2,0,1,0,0,-1,1,0
transfer_2048,44,G_random,0.5,14,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,14,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,15,combined,264,relation_minus_direct_same_route,2,2,1,1,0,0,-1,1,0
transfer_2048,44,G_random,0.5,15,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,15,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,16,combined,264,relation_minus_direct_same_route,4,2,1,1,0,0,-3,3,0
transfer_2048,44,G_random,0.5,16,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,16,travel,177,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,17,combined,264,relation_minus_direct_same_route,3,2,0,0,0,0,-1,2,0
transfer_2048,44,G_random,0.5,17,banking,87,relation_minus_direct_same_route,1,0,0,0,0,0,-1,1,0
transfer_2048,44,G_random,0.5,17,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
transfer_2048,44,G_random,0.5,18,combined,264,relation_minus_direct_same_route,2,2,1,1,0,0,-1,1,0
transfer_2048,44,G_random,0.5,18,banking,87,relation_minus_direct_same_route,1,0,1,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,18,travel,177,relation_minus_direct_same_route,1,2,0,0,0,0,1,0,0
transfer_2048,44,G_random,0.5,19,combined,264,relation_minus_direct_same_route,3,2,0,1,0,0,-2,2,0
transfer_2048,44,G_random,0.5,19,banking,87,relation_minus_direct_same_route,1,0,0,1,0,0,-2,1,0
transfer_2048,44,G_random,0.5,19,travel,177,relation_minus_direct_same_route,2,2,0,0,0,0,0,1,0
